phrase,cluster_label
benevolent maintained task,1
vehicles behave safe,1
task communication neutral condition included,1
task requiring suppression enemy defenses,1
intent piloting,1
psychology autonomous vehicle decision making,1
social cues,1
requires considerations design autonomous teammates,1
teammates ats,1
humans algorithm,1
machine teaming near term,1
autonomous vehicles observe human drivers,1
cooperative tasks visual,1
capture status calibration,1
human drivers estimate svos,1
issues safety,1
merging lanes unprotected,1
optimal performance safety human ai,1
systems complete tasks technologies perfect,1
human users essentially,1
ai technologies,1
challenging traffic,1
simulated drone environment types,1
task represents vehicle operation,1
focus technology designers,1
vehicle control automation,1
physical human analysis,1
cognitive state sensing assessment human,1
cognition augmentation fundamental applied aspects,1
collaborative cognition envisioned,1
response time,1
swarm reliability,1
subjects supervised swarm unmanned,1
aerial vehicles uavs foraging,1
constraints interaction,1
improvements presented outcome review,1
ethics key,1
authority granted automated,1
focus research studies,1
learning curve,1
implementation car distance,1
security engineering challenge today,1
learning effect time observed conditions,1
overall learning,1
proposition tended,1
fav distance crossing place physical,1
participants saw fixed simulated urban,1
road crossing scenes single,1
vehicles favs intention,1
explored pedestrians understanding fully autonomous,1
encourage higher probability compatible,1
loa provide method describing authority,1
discusses alternate classification scheme referred,1
human control,1
systems remove drivers active,1
based simulator 48 drivers drove,1
cruise control acc,1
continuous feedback relied,1
interface performed best,1
combined visual,1
displays increasingly automated vehicles,1
interindividual user characteristics computer,1
efficacy job,1
artificial intelligence ai,1
interactions ai agents range routine,1
devices actions indicative human,1
robotic devices hospitality services service,1
use artificially intelligent robotic,1
bias ethics revisited,1
tied ais produce extraordinary outcomes,1
future directions implications ethics psychology,1
intelligent robot,1
robotics influencing marketers consumers,1
driving dystopia,1
making skills sought,1
human machine teaming improve flexibility,1
attention required cognitive,1
handled non expert human user,1
framework classifies state based,1
originality value present study,1
potential attack,1
participants required assign,1
manipulated participants,1
end introduce bidirectional imitation,1
agents estimation importance uncertainty decision,1
attention intensity,1
capability meme knowledge generalization,1
ensuring human driver vehicle,1
active control,1
driver decoupled,1
vehicle hmi reviews current,1
potential confuse driver,1
current external situation driver,1
interrelated proposed,1
simulation commercial video,1
stable internal representations dynamic situations,1
human vs,1
costly internal,1
presupposes motor intentional,1
skills function present,1
make information available cognitive processes,1
trading taylor,1
humans ii turning pyramid,1
young consumers use artificial,1
knowledge based products humans,1
humans complete control managerial decisions,1
ai tools aid taking shopping,1
awareness sa claims operators,1
curve flattened meaning higher amounts,1
service legal ethical issues,1
robotics artificial intelligence ai service,1
individual character personal choices intrinsic,1
automated vehicles avs depend,1
factors complex,1
condition voluntary non driving,1
simulator samples condition voluntary,1
driving related tasks,1
limited trading taylor,1
google assistant highly complex advanced,1
cognitive architecture relevant,1
model hypothesized basis act,1
apple siri,1
tourism literature state robotics artificial,1
alexa google,1
assistant tends,1
sem used analyse,1
vehicle consideration effects trust,1
automated vehicles traffic safety,1
controllability functions automated vehicles,1
architecture carried using dempster,1
human collaborators help effective,1
infuse characteristics respective humans antecedent,1
complexity surroundings like humans,1
navigation simulation,1
minefield navigation,1
tasks advanced capabilities,1
rates steadily increased point humans,1
partnership humans majority vote,1
ai pervasive organizational phenomenon unclear,1
simulation exercises assessing competency,1
lifting compared novice expert,1
maritime training,1
simulations international,1
international regulations mandatory,1
flying conditions significantly correlate altitude,1
ground dive training tasks,1
kinematic data vehicle providing information,1
analysis cognitive load,1
dfs originates kinematic,1
propose network approach target measures,1
differences electronic navigation competencies,1
makes possible study human capabilities,1
pilot selection,1
data synchronously processed,1
dwell time eci,1
driving simulator propose novel way,1
gaze directed road centre,1
autonomous driving actions human operator,1
development involves autonomous driving,1
directly interact programmed reactions vehicle,1
saccade planning,1
visuomotor steering task,1
wider variety distractor,1
limitation interaction simulated,1
naval bridge resource management,1
situational awareness ship,1
ability respond taking abilities,1
vehicles gradually gain,1
cooperate machines,1
intelligence ai,1
near future vehicles,1
driving monitoring,1
human factors,1
form appears generate satisfactory behaviors,1
advantage ml traditional programmed,1
extension technique vehicle behavior model,1
systems driving action delegated,1
discriminate recognize behaviors,1
outputs preference ability,1
iml course behavior evolution,1
selected behaviors low high,1
interactive machine learning,1
driver functional state dfs longer,1
human collaboration ml,1
safety remains dependent human,1
ml typically,1
control unmanned vehicle,1
human factor identify limits driver,1
vehicle area search behaviors,1
safety technology,1
impact driver,1
atik assessment training situational awareness,1
systems help reduce complexity operators,1
car driving,1
person state mind fundamental,1
ethics driver morals state,1
supervision responsibilities prevented 28,1
consumers interact artificially,1
service robots currently entering consumer,1
uncover important role expectation mismatches,1
tasks lateral,1
participants reported similar levels,1
ai partner took time make,1
perceived workload,1
decision strategy comprised accountability condition,1
active driver lead share,1
human ai,1
drivers eyes path hands wheel,1
modeling sem,1
ai business developed dramatically decade,1
artificial agents provide means,1
intelligence ai,1
artificial intelligence ai finding,1
need scrutinise relationship humans ai,1
vehicle factor pedestrian distracted using,1
crossing pedestrian intention visualized correctly,1
rides driver,1
city scenarios crossing,1
factors interact especially automated,1
automated driving,1
human factors,1
safety particularly vulnerable road users,1
lane reveal conflict object form,1
attention drivers pay traffic capable,1
decisions humans,1
ai increasingly used make,1
actors behaviors,1
virtual agents form hybrid,1
evolving anticipations ad everyday lives,1
partners differed,1
shape behavior,1
introduce autonomous driving,1
condition participants positive attitudes ai,1
participants instructed achieve,1
intelligence based tools use,1
lead vehicle cut,1
machine learning use cases respondents,1
artificial intelligence technology enterprises voice,1
car owners familiar driving conditions,1
sensing acting abilities,1
study understand secure driver,1
mitigating irony,1
travel happier safer efficient,1
intelligent vehicles,1
ai related,1
witnessing remarkable use intelligent,1
domestic environments,1
driver engagement,1
current era interacting artificial,1
heighten driver comfort increase traffic,1
risks opportunities sitting human ai,1
randomly assigned groups performed,1
people responsible,1
autonomous people,1
similarities human intelligence,1
likeness robot capacity harm,1
overreliance ai,1
moral psychology,1
increased self driving,1
ai based advisory systems positively,1
perceived issues meaning car,1
interaction artificial intelligence human judgment,1
based advice affects human decision,1
forms narrow hybrid ai,1
algorithmic management little,1
technologies parking traffic jam situations,1
intelligence cities policy makers bridge,1
govern artificial intelligence,1
divide individuals choose morals,1
driving mobilities,1
millions drivers choices,1
algorithms preprogrammed fundamental difference ai,1
trading taylor,1
necessarily distinct different,1
intelligence ai methods smart decision,1
avai driven society,1
known behavioral effects ai,1
abilities biological systems,1
development ai partners human,1
working ai systems workplace policy,1
self efficacy,1
loop loopthat influence operations ai,1
currently car manufacturers suppliers,1
surpassing ambitious plans regarding driving,1
driver replaced,1
aviation little known implementation automation,1
driving situations,1
artificial intelligence machine,1
grant certain time human driver,1
attention predicting people nudged,1
future traffic,1
focusing utility cooperative driver vehicle,1
attentional control demonstrated reverse inference,1
objective driving data,1
driving states predictors individual utility,1
idiosyncrasies potential markers attentional control,1
nudging participants,1
participants disclosing return adjustment value,1
actions initiation overtaking maneuvers,1
agents ai,1
opinions idiosyncratic anomalous,1
dimensionality reduction anomaly detection,1
strategy expected behaviors different,1
reverse infer important latent,1
related cognitive processing,1
governance autonomous vehicles,1
control seek replicate ethical,1
attention play crucial role captured,1
ranging observational field studies experimental,1
emerging literature using ai,1
attitudes behavioral intentions using ai,1
impact artificial intelligence,1
ai practice theory,1
using artificial intelligence ai improve,1
development team,1
associated dark ai,1
ai companies china used,1
psychological safety plays,1
team atmosphere plays,1
extant literature leads posit ai,1
perceived time spent ai based,1
plays mediating role team oriented,1
consider advice nonhuman,1
survey results tested effects ai,1
work adoption artificial intelligence ai,1
united nations sustainable,1
adviser got task assignment task,1
participants prefer human,1
like apple siri google assistant,1
intelligence ai,1
eighteen licensed control room,1
field ai began small,1
participated simulator,1
ai belongs new type,1
measures nasa task load,1
intelligence ai,1
warfighter underlying cognitive,1
humans remain fragile ring organization,1
different countries discussed contemporary ai,1
receive alert operators grew,1
machine controls,1
tensions human,1
ai robotics,1
dismounted warfighter systems augment,1
integrate artificial intelligence ai,1
situational awareness target acquisition capabilities,1
provide feedback autonomous,1
loop feedback augment current machine,1
developments artificial,1
current machine learning,1
behavioral responses avs,1
vehicles avs undermine broader,1
broader transportation policy objectives,1
flexible adaptive changing battlespace conditions,1
optimize human intelligent agent teaming,1
model potential impact ai,1
organization ability leverage ai successfully,1
arms control systems discuss,1
regarding future work age ai,1
perceived benefits surround ai,1
ai variety business processes functions,1
identified safety ethics concerns,1
index tlx situational awareness rating,1
applications possible machine learning,1
applications integrated everyday life ai,1
levels focuses improving user,1
human unique characteristics relate,1
adaptation mechanisms,1
level cognition accounts,1
reaction learn adapt fly,1
ethics rely higher,1
humor ethics,1
experience adaptation models virtual,1
capability vital decision,1
behavior interacting human interlocutor,1
human human,1
aim learn agent multimodal,1
lack ability understand context nuance,1
learning algorithms,1
software algorithms used driverless,1
incorporation ai consideration basic safety,1
basic safety,1
humans ai protocols,1
ai idea crystalizing exponential growth,1
illustrate legal moral considerations,1
cars lethal autonomous weapons systems,1
impact artificial intelligence,1
machine learning global,1
teaming outcomes time pressured,1
originality value,1
means human,1
past behavior input,1
agent playing role virtual,1
occupational safety health,1
origins ai use ml,1
robotic devices operationalized intelligent dsss,1
learning ml,1
emerging ai applications embedded physical,1
ai workplace applications shift,1
ethical cognitive aspects machines,1
moral decisions difficult,1
study explored role artificial intelligence,1
compare situations humans make,1
vehicles avs depends,1
pedestrians acceptance,1
tasks electrodermal activities,1
participants stress,1
driving behavior traffic signal presence,1
types software elements ai,1
aims model stress levels operators,1
reality environment,1
physiological state ai,1
study manipulated factors av driving,1
artificial intelligence ai ensures,1
normal aggressive crosswalk type,1
user expectancies human,1
virtual museum,1
intelligence ai raises,1
decide uncertainties,1
complex navigation,1
sentinel alert,1
cyber attack,1
collaboration humans,1
learning interacting,1
machines leads reduced cooperation,1
ethnicity machine virtual,1
product autonomy enhances effects hedonic,1
evaluations automobile add autonomous,1
formation demand ai empowered consumer,1
overrode expectations coalition alliances,1
following exploitation contrast participants cooperated,1
products ai products,1
advances artificial,1
increasingly autonomous,1
artificial intelligence ai,1
society autonomous,1
human autonomy teams,1
equibiased similar,1
preferences participant begin mouse movement,1
movement cognitive choice,1
piloted aircraft systems rpas task,1
direction trial inducing increased motor,1
computer mouse modified subtle velocity,1
simulations motor cost,1
diffusion model simulations response prompt,1
drift diffusion,1
temporal dynamics work aims provide,1
team time comparison,1
autonomy affect,1
competence agency ascribed,1
act autonomously,1
increasing complexity digital age optimization,1
control technological systems,1
systems human,1
prior work focus b2b settings,1
framework understanding bright dark ai,1
times seen emergence intelligentmachines,1
ai benefits manifested business,1
classify wellspring ai,1
decide self,1
artificial intelligence,1
technical systems varying levels autonomy,1
crowds settings,1
perform individually,1
acting machines changes way people,1
environments provide,1
wisdom crowds,1
participants program autonomous vehicles,1
cooperatively driving,1
programming causes,1
improving individual accuracy,1
finding human choices converge similar,1
analyze advice ai affects complementarities,1
humans know ai,1
people solve social dilemmas,1
team evolution idea entrainment team,1
example choices influenced relative locations,1
human decision making,1
folk theory perspective,1
hypothesize team interaction related development,1
sacrificing passenger instead pedestrian,1
used simulate,1
collaborate autonomous teammate,1
participants preserve lives perspective,1
attitudes automation,1
factors meaningful anticipate complacent,1
participants took,1
predictability affects cognitive load,1
circuits time sharing operating,1
dilemmas faced autonomous,1
collaboration effective human,1
man intellect realistic,1
focus facilitating interactivity improved,1
networks ubiquitous,1
decisions expose person,1
person make intelligent informed,1
computer networking capabilities extent assimilated,1
platforms devices search engines,1
new light controlled human experiments,1
controlled human,1
likeability legitimate users whilst protecting,1
models role technology human,1
collaborative virtual,1
gender education level sample representative,1
thinking theory likely based,1
users algorithmic,1
teams resulted stable rigid,1
metastable behavior,1
responsibility social approval unlikely obtained,1
network essential remain field moral,1
moral agency,1
vehicles avs,1
prevent replacing human morality pre,1
conscience large,1
drag replacement,1
replacement human,1
systems bringing augmentation human,1
ai systems,1
capabilities shape,1
process subject moderating influences,1
job characteristics personal variables,1
simulator 32 participants using,1
autonomy competence relatedness turn,1
experiment driving,1
driver approve,1
ethical principles guide,1
problem solving skills,1
development artificial intelligence,1
intelligence led researchers study ethical,1
morality based people moral,1
sustained human,1
attacks unmanned ground,1
varied vulnerability,1
ai driven supply,1
react ai driven negative consequences,1
drivers trust,1
environments operate,1
approach involves employing machine learning,1
study driving simulator participants requested,1
wide range psychomotor,1
extreme gradient boosting xgboost performed,1
hope deploy autonomous vehicles av,1
classifier 84,1
anxiety automation,1
artificial intelligence ai automotive companies,1
paper explains specific character hebrew,1
power enriching potential human lives,1
wisdom ethics alert risk,1
manufacturing vehicles high level,1
delivery fle service robot teams,1
control management,1
military intelligence support saso identified,1
cognitive tasks,1
military intelligence analyses stability,1
performed simulation,1
team management tactical situation awareness,1
human factors,1
performance situation awareness workload,1
interdependency complexity proposed variables,1
included monitoring displays,1
extended dft,1
artificial intelligence ai systems,1
multiautomation situations,1
trading taylor,1
provisions autonomous,1
cognitive engineering offers,1
conceptual framework av,1
challenge interaction drivers automated vehicles,1
planning vehicle,1
perception localisation,1
human centered,1
situation awareness,1
regulations predictions modern artificial intelligence,1
robots driver customer,1
feedback effectiveness enhanced used conjunction,1
differences human performance multiple tasks,1
judgments decisions,1
presented tasks,1
executive actions,1
optimal level,1
factor job,1
cognitive style employed factor,1
highly autonomous reliable,1
focus task job,1
decades cognitive,1
literatures relevant traditional human factors,1
feeling state consciousness ii demarcating,1
autonomy albeit increasing,1
human control principle,1
accurate machine,1
detection task,1
bias misconceptions,1
assistance tool employees helping,1
ertms represents,1
traffic management ertms,1
game task,1
communications intelligent board systems,1
train driver,1
structural equation modeling sem used,1
safety capacity performance facilitating,1
rail operations europe,1
especially case,1
aviation automotive industries,1
augmentation substitution role service robots,1
ai systems reshape users,1
driving operations,1
technology raises number human factors,1
workload mwl interface design user,1
mental workload,1
robot fle fast casual dining,1
acceptance autonomy mental,1
specific effects adaptability cooperation,1
timeliness responses threatening aircraft,1
threats resulting increased effort,1
air traffic,1
prevention supports assistance tools,1
1999 taylor,1
anthropomorphized ai devices,1
biases psfs identified multivariate,1
robots trigger carry,1
directed users driven instrumental factors,1
consumer products artificial intelligence,1
analyses nuclear power plant accidents,1
possible cognitive tasks,1
equation modelling used,1
human characteristics turn make interchange,1
reasons reasons opposites entirely autonomous,1
offer attributes human,1
traffic controller computer based tool,1
evaluative attitudes ai,1
presence identity threats compete control,1
ai devices hotels traditional,1
equation modeling technique conceptual,1
aa manual control revealed significant,1
sensory psychomotor information processing functions,1
perceived threats,1
ai impact behavioral intention ai,1
include design automation support air,1
ai important link online,1
perception intention change,1
engineering psychology,1
workload safety,1
function obstacle,1
light workload,1
decisions use artificial intelligence,1
versus human face certain visual,1
consists sharing tasks dynamically human,1
chest screens influenced human,1
human limitations,1
level significance,1
processing learning interpretation,1
sensory cues,1
joint task execution,1
technology characteristics,1
competence greater,1
navy users monitored,1
intelligence perceived,1
systems dependence human,1
software performance,1
monitored cluttered air space,1
threat decluttered threatening ones,1
joint human option,1
evaluated aircraft levels,1
decluttering little effect aircraft judged,1
human factors,1
performance decrements,1
loop performance,1
regard tasks work design,1
autonomy perceived,1
heuristic variety,1
executed defensive responses significant,1
realistic simulated,1
exploratory factor analysis moral consideration,1
depth understanding,1
feel artificial intelligence,1
moderating influences browsing modes,1
tech hybrids driven ai,1
effective monitoring,1
ais develop psychological,1
naval air,1
moral patients,1
degrees information loss defined intermittent,1
undesirable robot swarms,1
test hypotheses complexity inversely related,1
human aspects,1
tactical displays,1
studied heuristic automation,1
defense task 27 experienced,1
displays quickly,1
manual control condition,1
paper trace development affect heuristic,1
opportunities challenges occupational safety,1
innovation means level fully autonomous,1
540 apply domain car,1
vehicle pods,1
avps require human driver approaching,1
test behavioural criterion intelligence advocates,1
advocates cognitivism,1
inform shared control,1
available human machine actors based,1
systems managed multiple human teams,1
cognitive science,1
held methods ai,1
lists important events interactive graphics,1
complex command control systems,1
graphics depicting current state,1
assistant gt moca embodiment,1
enlightening consensus ontological issues psychology,1
continues lag,1
unlikely ai prove psychologically,1
approach utilising pls sem fuzzy,1
collaboration ai drawing,1
theorize human team,1
ai arena,1
actions cognitive reliability used,1
decision use ai left,1
self reliance,1
vehicles avs highly,1
systems distributed autonomous systems,1
members voluntary use ai mandated,1
asymmetric effects collaboration level,1
conceptual framework modeling ai introduced,1
cooperation hoc,1
cognitive approach,1
mandatory use suppresses collaboration,1
team negative attitudes,1
ai despite human involvement stage,1
vehicles triggered operationalised personality,1
detection task,1
user multiple levels abstraction,1
car automation,1
winding arrive faster,1
consciousness highly,1
responses systems range,1
positive potential outcomes ai,1
intelligence ai systems cause inspired,1
movement creating human centered ai,1
eschew classical ai,1
human thinking,1
focusing effects people,1
systems humancentered,1
joint cognitive,1
second international driving symposium human,1
team adaptation,1
hcai drawn human computer interaction,1
ssdm ai,1
adaptive user,1
teams future air traffic,1
cognitive systems engineering,1
ends routes,1
teaming observing,1
control undersea,1
dilemmas ethical issues,1
delineate roles human machine task,1
variants solutions,1
satellite ground control,1
aviation design,1
future ai face,1
describes driver,1
computer cooperative problem,1
aiding human supervisory,1
application cognitive,1
demographic attitude,1
supervisory controller complex dynamic,1
mind lead unexpected,1
psychological problems underlying introduction car,1
principles human charge mutual,1
errors extensively studied paucity,1
regarding causes prevention intent,1
teams social psychology information systems,1
requests driver push button let,1
ai accep tance,1
driver resume,1
behavioral operations,1
box paradox artificial intelligence,1
detects congestion,1
intelligence xai successfully solved,1
machine learning algorithms uses,1
ai allowed users,1
speed accordingly,1
driving simulator encountered traffic,1
adss affect behavior capability,1
driving systems adss lane,1
interaction automated driving,1
machine interface designs drivers trust,1
improvements driving performance usage,1
control transfer compared systems,1
satisfaction safety,1
considering rapid development adoption ai,1
difficult avoided behavior humans,1
commonly used test tom humans,1
behavior gridworld navigation task,1
intelligence ai,1
development intelligent,1
psycho logical needs autonomy,1
assumptions human cognition,1
marketers perceive benefits ai,1
ai negativity europe,1
tom framework uses known theory,1
construct computational representation tom,1
multilevel regression models autonomy,1
relatedness increased ai positivit decreased,1
research artificial intelligence develop,1
deficiency alignment driver perception,1
implications incorporating behavioral cognitive factors,1
cognitive tom,1
machine learning ml,1
centric xai lack end user,1
visually searching weapons,1
impact ai implementation,1
safety critical,1
electroenergy network used define typical,1
literature extending understanding collaboration,1
alerts advisories reflects components,1
understanding ai identity threat,1
identifications jobs ai,1
identity collaborating,1
businesses organizations vastly impact ai,1
balancing workload maintaining user situation,1
task analysis involving,1
identify adaptation user controlled driven,1
intelligence ai increasingly integrated,1
humans enables,1
stress strain processes affect human,1
perception inventory,1
human user dependence automated alerts,1
ai based systems comes,1
users deep reinforcement learning deep,1
starcraft ii openai,1
intelligence ai transforming business,1
identify vital xai design,1
algorithms human,1
measured multimodality,1
calibration route xai,1
machine characteristics incorporation user extraversion,1
training programs tailored,1
introductionartificial intelligence,1
anxiety ai incidental emotion perceived,1
human decision,1
activity recorded ambulatory,1
ai seen driver,1
present study carried simulated computer,1
people successful achieving coordination,1
background previous experiments tacit coordination,1
common training environments starcraft,1
operator dyadic team having,1
modeling temporal dynamics coordination human,1
appearing behaving virtual,1
action implementation aspects task based,1
absurd busy,1
human reasoning,1
autonomous robots,1
2000 taylor,1
grounded perception,1
evidence computers social,1
ai widely,1
shortcuts access design process task,1
requested goal ai applications,1
xai techniques developed shed light,1
machine learning perceive,1
need concentrate,1
models self efficacy,1
consider user needs personal background,1
transforms practice shifts,1
readiness artificial intelligence,1
interpersonal perceptions perceptions change help,1
examined receiving assistance impacted,1
ongoing behavior associated,1
task allocation,1
interaction dynamic representations needed,1
challenge supervising hundreds,1
limited trading taylor,1
use visual detection,1
reliance automated aids reliance humans,1
field cognitive,1
xai consider,1
driven sight,1
reinforcement learning,1
ai systems increasingly,1
interpersonal domains,1
ai anxiety change,1
investigating use ai applicants,1
discrepancy accounted assuming human,1
ai language status native english,1
mechanism automatic detection relevant events,1
techniques analysis variance tend rely,1
emergence artificial,1
human factors,1
shows deleterious consequences human performance,1
continuum levels,1
workload communication,1
participants non directive,1
levels low,1
approaches user interface design help,1
ai make,1
artificial intelligence ai pervasive,1
fidelity supervisory control,1
multiple simulated unmanned air vehicles,1
protection available works,1
suggest moral,1
capabilities functions automated,1
intelligence ai conducted different,1
measures workload situation,1
task environment,1
effect moral foundations,1
task performance,1
situations interfaces,1
ai supported consumer,1
changing information environments collaborate communicate,1
ai self efficacy motivational factors,1
semantic understanding ability wake ability,1
assistants aipas,1
people supervise,1
background autonomous,1
intelligence ai changed,1
2000 taylor,1
conduct cordon search style,1
alerting systems minimize need,1
participants assigned,1
periods task load,1
human factors,1
widespread include concurrent multitasking mixed,1
dynamic integrated,1
wrongful acts,1
differences human human human,1
experienced task,1
task based description wellde,1
mixed method approach delphi study,1
making ethics customer management,1
centred sia,1
group 30 b757 pilots,1
train driving tasks scrutinized challenged,1
ethical issues,1
process intelligent driving technology,1
human cognitive,1
artificial intelligence operations decision making,1
role human factors decision,1
different levels,1
explicability effect reducing cognitive,1
cognitive load associated decision automation,1
speed train,1
human centered,1
ai ml marketing adopting dual,1
intelligence substantially impact managerial,1
widespread availability ai,1
ai tools ai tools,1
collaborative software,1
development process sddp facilitate identification,1
machine learning ml,1
state expressions classifying,1
asam continuously,1
state assessment module asam,1
clearance automated flight deck systems,1
levels explicability varied providing,1
descent scenarios responding series air,1
work expect enhancing ai,1
axai capability framework,1
intelligence ai machine learning,1
machine learning ml prominent method,1
detection performance particularly,1
feedback pilots,1
simulate social intelligence,1
scenario presented pilots different,1
did occur track,1
implemented obstacle,1
avoidance task,1
measures included tasks completed minute,1
high concurrent events task loads,1
enhance individual adaptability,1
commercial pilots suggested autonomous,1
employees initial stage ai development,1
human behaviour goes task based,1
artificial intelligence technology machine learning,1
cognitive assistant,1
increasingly relying artificial intelligence,1
human expectations teammate behavior benefiting,1
performance simple tasks,1
likeness closely matches human expectations,1
makes autonomous teammate paper presents,1
perceive autonomous,1
tasks declined,1
identity autonomy,1
greater control verbosity,1
vehicles rov,1
centralized feedback autonomous,1
teammate provided verbal written,1
repeated interactions automated,1
observation response time,1
obstacle observation,1
ai examining affective,1
improves performance primary driving,1
design training accelerating industries air,1
context current air traffic,1
modes differed restrictions,1
underlying causal,1
content learning,1
picture situation awareness used,1
2001 taylor,1
industry adopted ai,1
job characteristics competence,1
difference teamwork performance,1
artificial intelligence companies,1
development model air traffic controller,1
virtual agents,1
humans process,1
replace human labour altogether,1
conducted dual task scenario used,1
manual control various cycle times,1
impact ai,1
used assess performance sa workload,1
embedded secondary monitoring task,1
product attribute type experiential,1
loa driving factor determining primary,1
planning scheduling,1
task organization,1
question hfles perform better ai,1
modelling pls sem used testing,1
factor perceptions primary task,1
percentage primary task time,1
intelligent assistant,1
paucity research antecedents ai,1
threat human,1
factors including type activity,1
uses multimodal,1
extra complexity,1
skill better important ask,1
skills adapted appropriate circumstances,1
productive transportation enhancing mobility vulnerable,1
autonomous vehicles,1
different behavior,1
mechanisms cognitive,1
simulation model implementation assessment,1
statistical analysis certain ai,1
factors affecting human,1
factors psfs model,1
perceived av motion sickness,1
debate simple inference,1
detailing theory human centred,1
ia smart,1
sem used test proposed structural,1
model human behavior,1
naturalistic novel settings extend,1
knowledge based mimics human,1
perform helpful tasks user,1
reality feasibility human autonomy,1
responsible tasks,1
assigned humans,1
control theory,1
today changing times ai incorporation,1
using leds expressive,1
desert survival,1
randomly assigned different computer partners,1
workers situational awareness,1
reviewing literature present utilizing ai,1
format communication process task partner,1
ai algorithms,1
traffic control,1
explain customers intent adopt artificial,1
intelligence enhance knowledge sharing causes,1
operated simulation,1
research start diverting focus agents,1
autonomy loas,1
uav intelligence,1
stress simulated multi unmanned aircraft,1
general behavioral,1
2004 taylor,1
intelligent systems hcis argue systems,1
visual perception,1
ai refers technologies support execution,1
adopting artificial,1
artificial intelligence,1
paper defines flexibility combination conflicting,1
normally requiring human intelligence,1
human centred intelligent,1
intelligent propose soft computing promising,1
intelligent technology,1
unique impacts loa autonomous decision,1
task outcomes,1
team coordination performance,1
different loas human machine team,1
unanticipated situations make complete understanding,1
aerial vehicles developed knowledge,1
sphere estimate human,1
based autonomous robots uninhabited,1
mental workload situation awareness,1
complacency skill degradation,1
human performance research provide guidelines,1
2000 taylor,1
marketers managers ai,1
automated vehicles,1
environments perform cooperation people,1
differences including demographics,1
study hmc cognitive point view,1
autonomous robots operate complex uncertain,1
focusing design sociable autonomous,1
robots help customers,1
level marital status income driving,1
control concludes design cooperative,1
recruited divided subpopulations age gender,1
assistants affected value perceptions,1
emphasize cognitive aspect intelligence designing,1
vulnerabilities deception,1
autonomy important mediator relationships,1
intuition subconscious pattern recognition,1
conceptual framework proposed better understanding,1
fear ai samples,1
practical perspective helps ai supported,1
quantitative approaches,1
especially work ai,1
user task load,1
driving experience,1
background sought,1
intelligence ai,1
simulated command control micro world,1
customers perceive stronger threat facing,1
participant incurred higher task,1
robot interaction marketing,1
ai given market segment service,1
ai assistants,1
tactical judgments decisions,1
generated drivers younger men white,1
situation awareness,1
ai deeply integrated daily,1
control systems increasingly common commercial,1
computer interaction hci aims,1
spread covid,1
intelligent machines describing human behavior,1
heuristics derive,1
satisficing observe,1
computerization supervisory,1
19 caused huge number confirmed,1
ground control,1
means assess performance,1
abundant environment characterizes algorithmic,1
troubleshooting ultimately responsible safe efficient,1
tasks monitoring planning,1
values proposed approach transforms hep,1
typically perform cognitively,1
human task organization,1
causal modeling,1
outcomes users,1
characterize mouse motion patterns,1
fully controls,1
possess types artificial intelligence,1
missile measurements operator,1
freedom maintained allow,1
ai mechanical,1
supervisory control navy new tactical,1
affected uncertain,1
perceive ai functions decision maker,1
messaging interfaces task performance situation,1
utilitarian choices human beings studies1,1
missile control leading overall degradation,1
task instead primary task missile,1
view effects interplay human algorithmic,1
moral dilemma personal high conflict,1
act dynamic situations humans past,1
situations humans past managing stock,1
real lives important factor,1
effect replicated impersonal moral,1
action phases distinction team processes,1
foster decrease factor,1
temporally based,1
mission assisted automatic target recognition,1
security attacks,1
human human,1
aiding help counter,1
human cooperation,1
confirmatory factor analysis identify modes,1
robotic uninhabited vehicles,1
haic interdependent exploitation independent exploitation,1
thrived covid 19 pandemic,1
intelligence ai contactless,1
artificial intelligence ai,1
valence perfectly independent entire,1
robots data defenseless,1
customers psychological safety,1
perfectly independent,1
driving performance downward,1
driving simulation experiments induced 115,1
paid participants took driving,1
findings contribute ai,1
like traffic dilemmas,1
scholars ethics autonomous vehicles,1
autonomous vehicles hope align intelligent,1
impact ai awareness,1
context vehicle driving,1
capable making moral decisions relevant,1
vehicles requires algorithms capable,1
incorporating character considerations traffic actions,1
various modes haic,1
ai agents known human ai,1
basically cognitive,1
study based documental analysis flight,1
sor theory ai feature,1
stimuli considered perceived intelligence,1
related biological specializations human,1
components competence coolness,1
equation modeling,1
maximum likelihood estimation,1
airline cockpit,1
cognitive activity,1
framework context restaurant service robots,1
performs logical,1
ai enabled app,1
artificial intelligence ai assistants,1
speeds activity,1
tai autonomous vehicle construction sectors,1
safe autonomous vehicle,1
brain right,1
using cognitive style,1
activity vulnerable miscalculations potential,1
study focuses interactions ai shopping,1
modeling pls sem employed,1
human factors,1
heuristic analytical styles intuition modeled,1
consumer parasocial relationship ai,1
inclinations make unreliable,1
performance higher human,1
human artificial aspects,1
orientation buffer strain pathway,1
literacy dil,1
rôle played human information processing,1
language skills,1
paper control theory model,1
flexible passenger,1
cognitive neuroscience,1
response rigidity routes travel conditions,1
offered conventional public transportation,1
research xai,1
controlling different,1
ai systems,1
risks driver distrust unsatisfactory,1
heterogeneous traffic characterized vehicles,1
driver intervention violated,1
predetermined conditions require,1
partially autonomous,1
development artificial intelligence ai focused,1
rapid development adoption ai,1
understanding production nonverbal behavior,1
extensions model interpersonal,1
human supervisor reach certain,1
natural language processing applications,1
